idx_in_subset,AP,query_image
1211,0.640925,0581_c008_00087505_0.jpg
1212,0.781071,0581_c009_00087610_0.jpg
1213,0.785279,0582_c001_00026170_0.jpg
1214,0.974399,0582_c002_00026655_0.jpg
1215,0.590779,0582_c003_00030300_0.jpg
1216,0.801217,0582_c004_00030305_0.jpg
1217,0.659086,0582_c006_00028835_0.jpg
1218,0.761144,0582_c010_00028915_0.jpg
1219,0.644101,0582_c011_00028785_0.jpg
1220,0.796238,0582_c012_00024790_0.jpg
1221,0.795449,0582_c013_00024830_0.jpg
1222,0.766101,0582_c014_00023560_0.jpg
1223,0.754284,0582_c015_00023550_0.jpg
1224,0.755933,0582_c016_00023330_0.jpg
1225,0.825471,0582_c017_00024180_1.jpg
1226,0.790681,0582_c019_00023995_0.jpg
1227,0.919861,0584_c001_00060130_0.jpg
1228,0.991871,0584_c012_00060630_0.jpg
1229,0.747147,0584_c013_00060505_0.jpg
1230,0.939971,0584_c014_00062075_0.jpg
1231,0.725657,0584_c015_00061925_0.jpg
1232,0.778056,0584_c016_00062400_0.jpg
1233,0.96465,0584_c017_00061160_0.jpg
1234,0.711043,0584_c019_00061385_0.jpg
1235,0.838738,0585_c001_00005115_1.jpg
1236,0.902222,0585_c002_00005785_0.jpg
1237,0.8537,0585_c003_00008375_0.jpg
1238,0.860052,0585_c004_00008295_0.jpg
1239,0.791128,0585_c006_00007720_0.jpg
1240,0.838774,0585_c008_00024905_0.jpg
1241,0.92396,0585_c009_00024930_0.jpg
1242,0.804831,0585_c010_00007845_0.jpg
1243,0.874953,0585_c011_00007635_0.jpg
1244,0.751486,0585_c012_00004420_0.jpg
1245,0.936401,0585_c013_00004515_1.jpg
1246,0.883061,0585_c014_00031435_0.jpg
1247,0.903012,0585_c015_00031185_0.jpg
1248,0.920107,0585_c016_00066285_0.jpg
1249,0.919633,0585_c017_00029420_0.jpg
1250,0.922924,0585_c019_00029685_0.jpg
1251,0.637948,0586_c001_00048525_1.jpg
1252,0.590262,0586_c002_00069790_0.jpg
1253,0.680823,0586_c012_00066775_0.jpg
1254,0.241371,0586_c013_00066485_0.jpg
1255,0.56293,0588_c001_00060430_0.jpg
1256,0.5147,0588_c012_00061010_0.jpg
1257,0.465577,0588_c013_00060870_0.jpg
1258,0.567711,0588_c014_00062350_0.jpg
1259,0.585745,0588_c015_00062195_0.jpg
1260,0.932718,0588_c016_00063120_0.jpg
1261,0.615257,0588_c017_00061485_0.jpg
1262,0.563781,0588_c019_00061640_0.jpg
1263,0.504923,0590_c001_00046520_0.jpg
1264,0.461287,0590_c012_00046980_0.jpg
1265,0.675243,0590_c013_00046865_0.jpg
1266,0.459072,0590_c014_00048785_0.jpg
1267,0.745398,0590_c015_00048575_0.jpg
1268,0.558258,0590_c016_00049195_0.jpg
1269,0.44087,0590_c017_00047680_1.jpg
1270,0.488773,0590_c019_00047955_0.jpg
1271,0.800601,0593_c014_00042725_1.jpg
1272,0.818162,0593_c015_00042690_0.jpg
1273,0.616008,0593_c016_00042450_0.jpg
1274,0.916437,0593_c017_00043870_0.jpg
1275,0.91263,0593_c019_00043405_0.jpg
1276,0.332376,0597_c003_00003195_0.jpg
1277,0.54836,0597_c004_00003305_0.jpg
1278,0.872553,0597_c005_00066170_1.jpg
1279,0.720348,0597_c007_00066300_0.jpg
1280,0.443786,0597_c008_00065515_0.jpg
1281,0.669799,0597_c009_00065420_0.jpg
1282,0.836534,0598_c001_00047560_0.jpg
1283,0.696502,0598_c002_00045760_0.jpg
1284,0.992039,0598_c003_00042875_0.jpg
1285,0.894046,0598_c004_00042750_0.jpg
1286,0.97746,0598_c006_00043515_0.jpg
1287,0.973093,0598_c008_00042580_0.jpg
1288,0.982659,0598_c009_00042685_0.jpg
1289,0.978701,0598_c010_00043485_0.jpg
1290,0.985313,0598_c011_00043470_0.jpg
1291,0.977483,0598_c012_00065425_0.jpg
1292,0.923869,0598_c013_00065305_0.jpg
1293,0.714528,0598_c014_00067845_0.jpg
1294,0.770277,0598_c015_00067680_0.jpg
1295,0.918405,0598_c016_00068570_0.jpg
1296,0.966953,0598_c017_00066240_1.jpg
1297,0.904431,0598_c019_00066820_0.jpg
1298,0.411708,0602_c001_00024040_0.jpg
1299,0.696539,0602_c002_00024415_0.jpg
1300,0.715468,0602_c003_00027235_1.jpg
1301,0.486842,0602_c004_00027200_1.jpg
1302,0.747256,0602_c005_00028175_2.jpg
1303,0.454749,0602_c006_00026435_0.jpg
1304,0.402939,0602_c007_00028295_0.jpg
1305,0.699745,0602_c008_00027550_0.jpg
1306,0.74323,0602_c009_00027445_0.jpg
1307,0.688078,0602_c010_00026535_0.jpg
1308,0.518716,0602_c011_00026385_0.jpg
1309,0.619012,0602_c012_00023580_0.jpg
1310,0.766421,0602_c013_00023625_0.jpg
1311,0.732544,0602_c014_00033010_0.jpg
1312,0.814058,0602_c015_00022160_0.jpg
1313,0.740827,0602_c016_00021875_0.jpg
1314,0.83485,0602_c017_00033950_1.jpg
1315,0.781884,0602_c019_00022775_1.jpg
1316,0.982964,0606_c014_00087235_0.jpg
1317,0.706858,0606_c015_00087330_0.jpg
1318,0.815534,0606_c016_00086950_0.jpg
1319,0.882193,0606_c017_00088970_0.jpg
1320,0.69333,0606_c018_00089190_0.jpg
1321,0.779655,0609_c001_00014095_0.jpg
1322,0.639157,0609_c002_00043530_0.jpg
1323,0.586325,0609_c003_00011260_0.jpg
1324,0.835647,0609_c004_00042260_0.jpg
1325,0.80182,0609_c006_00011875_1.jpg
1326,0.626727,0609_c008_00042000_1.jpg
1327,0.608417,0609_c009_00042160_1.jpg
1328,0.694609,0609_c010_00042940_0.jpg
1329,0.80717,0609_c011_00011805_0.jpg
1330,0.635748,0609_c012_00014500_0.jpg
1331,0.66995,0609_c013_00014425_0.jpg
1332,0.68528,0609_c014_00015585_0.jpg
1333,0.70916,0609_c015_00015485_0.jpg
1334,0.694811,0609_c016_00015955_0.jpg
1335,0.689262,0609_c017_00014915_0.jpg
1336,0.620095,0609_c019_00015075_0.jpg
1337,0.912911,0610_c001_00074490_1.jpg
1338,0.995791,0610_c002_00085225_1.jpg
1339,0.991024,0610_c003_00086635_0.jpg
1340,0.992324,0610_c004_00086625_0.jpg
1341,0.999162,0610_c005_00087250_0.jpg
1342,0.955931,0610_c006_00086000_0.jpg
1343,0.989984,0610_c007_00087330_0.jpg
1344,0.99675,0610_c008_00086800_0.jpg
1345,0.988477,0610_c009_00086790_0.jpg
1346,0.99696,0610_c010_00086235_0.jpg
1347,0.932339,0610_c011_00086015_1.jpg
1348,0.97903,0610_c012_00073215_0.jpg
1349,0.983504,0610_c013_00073325_0.jpg
1350,0.957747,0610_c014_00071175_0.jpg
1351,0.98034,0610_c015_00071190_0.jpg
1352,0.976889,0610_c016_00070920_0.jpg
1353,0.964642,0610_c017_00072375_0.jpg
1354,0.99617,0610_c019_00072045_0.jpg
1355,0.709859,0612_c002_00088805_0.jpg
1356,0.892729,0612_c003_00087520_0.jpg
1357,0.889607,0612_c004_00087435_0.jpg
1358,0.886141,0612_c006_00087945_0.jpg
1359,0.748778,0612_c008_00087235_0.jpg
1360,0.932102,0612_c009_00087365_0.jpg
1361,0.921538,0612_c010_00087950_0.jpg
1362,0.780142,0612_c011_00087990_1.jpg
1363,0.572657,0614_c014_00089430_0.jpg
1364,0.599366,0614_c015_00089245_0.jpg
1365,0.663245,0614_c016_00089755_0.jpg
1366,0.783941,0614_c017_00087845_0.jpg
1367,0.666261,0614_c019_00088090_0.jpg
1368,0.407152,0615_c003_00007905_0.jpg
1369,0.308706,0615_c004_00007885_0.jpg
1370,0.354376,0615_c005_00008845_0.jpg
1371,0.356345,0615_c006_00007100_0.jpg
1372,0.134375,0615_c007_00008925_0.jpg
1373,0.409865,0615_c008_00008285_0.jpg
1374,0.495801,0615_c009_00008140_0.jpg
1375,0.362634,0615_c010_00007210_1.jpg
1376,0.346972,0615_c011_00007000_1.jpg
1377,1.0,0622_c014_00065600_0.jpg
1378,0.960145,0622_c015_00065805_0.jpg
1379,1.0,0622_c016_00065335_0.jpg
1380,0.834158,0623_c014_00078920_0.jpg
1381,0.824081,0623_c015_00078930_0.jpg
1382,0.84633,0623_c016_00078700_0.jpg
1383,0.57874,0623_c017_00079905_0.jpg
1384,0.709406,0623_c018_00080035_0.jpg
1385,0.868235,0623_c019_00079680_0.jpg
1386,0.935056,0624_c002_00060410_0.jpg
1387,0.959199,0624_c003_00059240_0.jpg
1388,0.516236,0624_c004_00059130_0.jpg
1389,0.882502,0624_c006_00059645_0.jpg
1390,0.871182,0624_c008_00059055_0.jpg
1391,0.985033,0624_c009_00059115_0.jpg
1392,0.802125,0624_c010_00059655_0.jpg
1393,0.946408,0624_c011_00059640_0.jpg
1394,0.411895,0625_c003_00010180_0.jpg
1395,0.310876,0625_c005_00010940_1.jpg
1396,0.642775,0625_c006_00009630_0.jpg
1397,0.265584,0625_c007_00011000_0.jpg
1398,0.341571,0625_c008_00010400_0.jpg
1399,0.375403,0625_c009_00010295_0.jpg
1400,0.412381,0625_c010_00009715_0.jpg
1401,0.338296,0625_c011_00009560_0.jpg
1402,0.938318,0630_c002_00039300_0.jpg
1403,0.959583,0630_c003_00036910_1.jpg
1404,0.95455,0630_c004_00036795_0.jpg
1405,0.977175,0630_c005_00051870_0.jpg
1406,0.953485,0630_c006_00037535_1.jpg
1407,0.610949,0630_c007_00052030_0.jpg
1408,0.906135,0630_c008_00036620_0.jpg
1409,0.892674,0630_c009_00036750_0.jpg
1410,0.954079,0630_c010_00037425_0.jpg
1411,0.95246,0630_c011_00037500_1.jpg
1412,0.563139,0631_c003_00041525_0.jpg
1413,0.821922,0631_c004_00041475_0.jpg
1414,0.572317,0631_c006_00040780_1.jpg
1415,0.790492,0631_c010_00040965_0.jpg
1416,0.651619,0631_c011_00040740_0.jpg
1417,0.803795,0634_c002_00054650_0.jpg
1418,0.8089,0634_c003_00056440_0.jpg
1419,0.043777,0634_c004_00056335_0.jpg
1420,0.73985,0634_c006_00055670_0.jpg
1421,0.819225,0634_c010_00055800_0.jpg
1422,0.739386,0634_c011_00055655_0.jpg
1423,0.671984,0642_c014_00020325_0.jpg
1424,0.644369,0642_c015_00020330_0.jpg
1425,0.604423,0642_c016_00020150_0.jpg
1426,0.789194,0642_c017_00021400_0.jpg
1427,0.758576,0642_c019_00021100_0.jpg
1428,0.529044,0646_c014_00006850_0.jpg
1429,0.872619,0646_c015_00006905_0.jpg
1430,0.643621,0646_c016_00006535_0.jpg
1431,0.758976,0646_c017_00007895_0.jpg
1432,0.250204,0646_c018_00008005_0.jpg
1433,0.915473,0646_c019_00007610_0.jpg
1434,0.999608,0652_c002_00061500_0.jpg
1435,1.0,0652_c003_00063195_0.jpg
1436,1.0,0652_c004_00063150_0.jpg
1437,0.99594,0652_c005_00063830_0.jpg
1438,1.0,0652_c006_00062465_0.jpg
1439,0.979653,0652_c007_00063920_0.jpg
1440,0.999238,0652_c008_00063355_0.jpg
1441,1.0,0652_c009_00063325_0.jpg
1442,1.0,0652_c010_00062620_0.jpg
1443,0.999623,0652_c011_00062465_0.jpg
1444,1.0,0653_c001_00072135_0.jpg
1445,0.978593,0653_c012_00070730_0.jpg
1446,0.977682,0653_c013_00070790_0.jpg
1447,0.999446,0653_c014_00069230_0.jpg
1448,1.0,0653_c015_00069285_0.jpg
1449,0.998879,0653_c016_00068920_1.jpg
1450,0.997363,0653_c017_00070200_0.jpg
1451,0.961813,0653_c019_00070010_0.jpg
1452,0.61873,0654_c002_00020085_0.jpg
1453,0.660021,0654_c003_00018715_0.jpg
1454,0.715752,0654_c004_00018590_0.jpg
1455,0.658922,0654_c005_00052640_0.jpg
1456,0.848245,0654_c006_00019265_0.jpg
1457,0.542613,0654_c007_00052785_0.jpg
1458,0.450213,0654_c008_00018495_0.jpg
1459,0.595438,0654_c009_00018505_0.jpg
1460,0.743835,0654_c010_00019215_0.jpg
1461,0.685603,0654_c011_00019235_0.jpg
1462,0.988142,0657_c002_00067625_0.jpg
1463,0.997438,0657_c003_00064995_0.jpg
1464,0.847841,0657_c004_00064865_0.jpg
1465,0.92024,0657_c006_00066245_0.jpg
1466,0.995695,0657_c010_00065910_0.jpg
1467,0.901115,0657_c011_00066330_1.jpg
1468,0.90909,0657_c014_00015230_0.jpg
1469,0.884642,0657_c015_00015115_0.jpg
1470,0.920669,0657_c016_00015625_0.jpg
1471,0.954051,0657_c019_00014365_0.jpg
1472,0.946776,0659_c001_00078335_0.jpg
1473,0.976868,0659_c002_00076675_0.jpg
1474,0.974843,0659_c003_00074445_0.jpg
1475,0.9294,0659_c004_00074330_0.jpg
1476,0.926185,0659_c006_00074870_0.jpg
1477,0.986816,0659_c008_00074215_0.jpg
1478,0.97542,0659_c009_00074280_0.jpg
1479,0.988348,0659_c010_00074885_0.jpg
1480,0.950111,0659_c011_00074875_0.jpg
1481,0.949798,0659_c012_00078820_0.jpg
1482,0.988447,0659_c013_00078695_0.jpg
1483,0.93207,0659_c018_00079355_0.jpg
1484,0.998611,0660_c014_00029030_0.jpg
1485,0.982373,0660_c015_00030865_0.jpg
1486,0.978927,0660_c016_00028730_0.jpg
1487,0.999517,0660_c017_00031795_0.jpg
1488,0.968907,0660_c019_00032555_0.jpg
1489,0.164384,0662_c003_00004915_0.jpg
1490,0.736251,0662_c005_00005645_2.jpg
1491,0.41533,0662_c007_00005745_0.jpg
1492,0.647159,0662_c008_00005120_0.jpg
1493,0.674815,0662_c009_00005020_0.jpg
1494,0.996339,0663_c001_00040350_0.jpg
1495,0.990093,0663_c002_00039350_0.jpg
1496,0.998095,0663_c003_00038025_0.jpg
1497,0.201597,0663_c004_00037950_0.jpg
1498,0.999781,0663_c006_00038485_0.jpg
1499,0.988481,0663_c010_00038475_0.jpg
1500,0.997618,0663_c011_00038410_0.jpg
1501,0.99183,0663_c012_00040815_0.jpg
1502,0.984134,0663_c013_00040720_0.jpg
1503,0.990461,0663_c014_00042140_1.jpg
1504,0.98296,0663_c015_00041980_0.jpg
1505,0.990107,0663_c017_00041255_0.jpg
1506,0.986408,0663_c019_00041460_0.jpg
1507,1.0,0668_c002_00006900_0.jpg
1508,1.0,0668_c003_00008695_0.jpg
1509,0.95803,0668_c004_00008645_0.jpg
1510,0.934794,0668_c006_00007925_0.jpg
1511,0.998768,0668_c010_00008080_0.jpg
1512,0.974697,0668_c011_00007825_0.jpg
1513,0.980778,0672_c001_00045425_2.jpg
1514,0.974942,0672_c002_00043905_0.jpg
1515,0.96981,0672_c003_00042740_0.jpg
1516,0.992805,0672_c004_00042665_0.jpg
1517,0.979473,0672_c006_00043350_1.jpg
1518,0.977253,0672_c010_00043330_0.jpg
1519,0.980095,0672_c011_00043295_0.jpg
1520,0.956625,0676_c003_00012510_0.jpg
1521,0.990849,0676_c004_00012470_0.jpg
1522,0.976971,0676_c005_00013140_0.jpg
1523,0.970526,0676_c006_00011890_0.jpg
1524,0.9151,0676_c007_00013230_0.jpg
1525,0.960026,0676_c008_00012805_0.jpg
1526,0.8513,0676_c009_00012690_0.jpg
1527,0.965879,0676_c010_00011975_0.jpg
1528,0.966599,0676_c011_00011790_0.jpg
1529,0.853784,0677_c003_00042300_0.jpg
1530,0.960132,0677_c004_00042195_0.jpg
1531,0.880869,0677_c005_00085985_0.jpg
1532,0.827514,0677_c006_00042885_0.jpg
1533,0.410827,0677_c007_00086065_0.jpg
1534,0.806093,0677_c008_00041990_0.jpg
1535,0.846381,0677_c009_00042150_0.jpg
1536,0.846663,0677_c010_00042845_0.jpg
1537,0.889282,0677_c011_00042855_0.jpg
1538,0.984836,0685_c003_00025485_1.jpg
1539,0.940465,0685_c004_00025405_1.jpg
1540,0.820087,0685_c008_00025250_0.jpg
1541,0.892529,0685_c009_00025265_1.jpg
1542,0.751044,0687_c002_00022105_0.jpg
1543,0.847802,0687_c003_00019995_0.jpg
1544,0.625139,0687_c004_00019895_0.jpg
1545,0.661927,0687_c006_00020390_0.jpg
1546,0.609903,0687_c008_00019805_0.jpg
1547,0.892467,0687_c009_00019840_0.jpg
1548,0.856734,0687_c010_00020370_0.jpg
1549,0.540983,0687_c011_00020355_0.jpg
1550,1.0,0696_c014_00086975_0.jpg
1551,1.0,0696_c015_00086985_0.jpg
1552,1.0,0696_c016_00086705_0.jpg
1553,0.971987,0698_c014_00049260_0.jpg
1554,0.897957,0698_c015_00049295_0.jpg
1555,0.796222,0698_c016_00052920_0.jpg
1556,0.841203,0698_c017_00050435_0.jpg
1557,0.862497,0698_c019_00050140_1.jpg
1558,0.973599,0699_c001_00039205_0.jpg
1559,0.98619,0699_c012_00039660_0.jpg
1560,0.887094,0699_c013_00039545_0.jpg
1561,0.94187,0699_c014_00041295_0.jpg
1562,0.920729,0699_c015_00041125_0.jpg
1563,0.918881,0699_c016_00042420_0.jpg
1564,0.897047,0699_c017_00040205_0.jpg
1565,0.865164,0699_c019_00040465_0.jpg
1566,0.886483,0711_c003_00001020_0.jpg
1567,0.930584,0711_c004_00000930_0.jpg
1568,0.951744,0711_c008_00000780_0.jpg
1569,0.967492,0711_c009_00000820_0.jpg
1570,0.987101,0712_c003_00036240_0.jpg
1571,1.0,0712_c004_00036170_0.jpg
1572,0.935695,0712_c006_00036800_1.jpg
1573,0.93839,0712_c010_00036785_0.jpg
1574,0.940042,0712_c011_00036785_0.jpg
1575,0.906553,0717_c002_00043220_0.jpg
1576,0.879383,0717_c003_00040960_0.jpg
1577,0.878248,0717_c004_00040860_0.jpg
1578,0.906637,0717_c006_00055575_0.jpg
1579,0.818949,0717_c008_00040760_0.jpg
1580,0.839389,0717_c009_00040840_0.jpg
1581,0.797732,0717_c010_00041370_0.jpg
1582,0.904574,0717_c011_00041335_1.jpg
1583,0.65497,0720_c001_00073675_0.jpg
1584,0.559684,0720_c002_00072140_2.jpg
1585,0.683729,0720_c003_00069825_0.jpg
1586,0.468452,0720_c004_00069710_0.jpg
1587,0.575981,0720_c006_00070295_0.jpg
1588,0.533458,0720_c008_00069600_0.jpg
1589,0.590735,0720_c009_00069690_0.jpg
1590,0.837358,0720_c010_00070290_0.jpg
1591,0.531643,0720_c011_00070300_0.jpg
1592,0.588843,0720_c012_00074160_1.jpg
1593,0.565383,0720_c013_00074015_0.jpg
1594,0.506979,0720_c014_00075545_0.jpg
1595,0.69479,0720_c015_00075370_0.jpg
1596,0.678595,0720_c016_00076365_0.jpg
1597,0.505345,0720_c017_00074735_0.jpg
1598,0.600656,0720_c019_00074915_0.jpg
1599,0.908096,0721_c001_00066700_0.jpg
