idx_in_subset,query_name,AP_modelA,AP_modelB,AP_max,chosen_model
625,0294_c003_00060980_0.jpg,0.9521615368533775,0.006209945730619164,0.9521615368533775,A
626,0294_c004_00060935_0.jpg,0.8144956773594141,0.0187709623584453,0.8144956773594141,A
627,0294_c005_00061680_0.jpg,1.0,0.016663693084178494,1.0,A
628,0294_c007_00061875_0.jpg,0.6646654153915902,0.2761659027041585,0.6646654153915902,A
629,0294_c009_00061205_0.jpg,0.9720544050621709,0.015240486532008827,0.9720544050621709,A
630,0294_c010_00057310_0.jpg,0.6793951102749158,0.2830284625942409,0.6793951102749158,A
631,0295_c001_00038450_0.jpg,0.40066852940523684,0.4834276381057063,0.4834276381057063,B
632,0295_c002_00038855_0.jpg,0.7392979493057593,0.5777458873057434,0.7392979493057593,A
633,0295_c012_00038020_0.jpg,0.447276307217627,0.561126583358808,0.561126583358808,B
634,0295_c013_00038040_0.jpg,0.7596081997137135,0.6333434049131927,0.7596081997137135,A
635,0295_c014_00036620_0.jpg,0.77997316296972,0.4708061312748231,0.77997316296972,A
636,0295_c015_00036585_0.jpg,0.7920540435551028,0.6241838889419893,0.7920540435551028,A
637,0295_c016_00036345_0.jpg,0.6411599435633277,0.6319105695514173,0.6411599435633277,A
638,0295_c017_00037490_0.jpg,0.7879948621344603,0.5543553931672198,0.7879948621344603,A
639,0295_c019_00037285_0.jpg,0.7095266218314747,0.5261205385413068,0.7095266218314747,A
640,0296_c001_00062155_0.jpg,0.557746624810786,0.589743768676499,0.589743768676499,B
641,0296_c002_00062820_0.jpg,0.9792571442587436,0.3245545239959016,0.9792571442587436,A
642,0296_c012_00060375_0.jpg,0.5909688829620724,0.6626766033643686,0.6626766033643686,B
643,0296_c013_00060505_1.jpg,0.9493958146174499,0.3137065200784124,0.9493958146174499,A
644,0296_c014_00058475_0.jpg,0.5185011652021526,0.6256941237053725,0.6256941237053725,B
645,0296_c015_00058505_0.jpg,0.7994635835898415,0.7291313679207804,0.7994635835898415,A
646,0296_c016_00058220_1.jpg,0.9234248125587973,0.4882016993227389,0.9234248125587973,A
647,0296_c017_00059700_0.jpg,0.7894247553144633,0.6439991630919478,0.7894247553144633,A
648,0296_c019_00059405_1.jpg,0.9729242049361092,0.31031631011043487,0.9729242049361092,A
649,0298_c014_00045200_0.jpg,0.42477851788936033,0.9123449400598036,0.9123449400598036,B
650,0298_c015_00045200_0.jpg,0.7378009000761715,0.9398486464783475,0.9398486464783475,B
651,0298_c016_00044940_0.jpg,0.7697834518594013,0.9441349590144189,0.9441349590144189,B
652,0298_c017_00046265_0.jpg,0.48053759799518264,0.9761076871521404,0.9761076871521404,B
653,0298_c018_00046485_0.jpg,0.764522704439648,0.9236762160286847,0.9236762160286847,B
654,0298_c019_00045845_1.jpg,0.7924485000133966,0.9158922749002634,0.9158922749002634,B
655,0299_c002_00076045_0.jpg,0.865912543713209,0.4392045598213936,0.865912543713209,A
656,0299_c003_00077715_0.jpg,0.9634939096615336,0.44839786073705173,0.9634939096615336,A
657,0299_c004_00077700_0.jpg,0.804018267711104,0.36312244193751797,0.804018267711104,A
658,0299_c005_00078445_0.jpg,0.9696160169265672,0.4041886241226733,0.9696160169265672,A
659,0299_c006_00076930_0.jpg,0.6884333866544153,0.2177564740702307,0.6884333866544153,A
660,0299_c008_00077935_0.jpg,0.9100082348996473,0.43788170530994736,0.9100082348996473,A
661,0299_c009_00077890_0.jpg,0.9745231067090598,0.31691108313847316,0.9745231067090598,A
662,0299_c010_00077080_0.jpg,0.9221766455847704,0.4042728384153432,0.9221766455847704,A
663,0299_c011_00076930_0.jpg,0.7132202490168474,0.1963002740519366,0.7132202490168474,A
664,0300_c001_00080740_0.jpg,0.5087052903642116,0.5642109391718305,0.5642109391718305,B
665,0300_c002_00081350_0.jpg,0.7639637160448479,0.6986444403310645,0.7639637160448479,A
666,0300_c012_00078670_0.jpg,0.3636868615824469,0.5390258823553649,0.5390258823553649,B
667,0300_c013_00078770_0.jpg,0.7565919522491732,0.5284079528844202,0.7565919522491732,A
668,0300_c014_00076845_0.jpg,0.8509305097613499,0.3951580200532967,0.8509305097613499,A
669,0300_c015_00076860_0.jpg,0.8614587461812555,0.4970253778217517,0.8614587461812555,A
670,0300_c016_00076610_0.jpg,0.71102188990446,0.6487218471493532,0.71102188990446,A
671,0300_c017_00077985_0.jpg,0.8073672748512827,0.40988341168006387,0.8073672748512827,A
672,0300_c019_00077665_0.jpg,0.6843758556192716,0.6208827134553734,0.6843758556192716,A
673,0306_c003_00016480_0.jpg,0.605294178088912,0.6462470746631043,0.6462470746631043,B
674,0306_c004_00016435_0.jpg,0.8108121329970174,0.035281115377928315,0.8108121329970174,A
675,0306_c005_00081190_0.jpg,0.37347011200571806,0.4846438090471399,0.4846438090471399,B
676,0306_c007_00081280_0.jpg,0.7051061472237073,0.5560437044637835,0.7051061472237073,A
677,0306_c008_00014040_0.jpg,0.7867932769893425,0.7180567291827503,0.7867932769893425,A
678,0306_c009_00080910_0.jpg,0.7458104632157141,0.7046747629261308,0.7458104632157141,A
679,0310_c002_00014075_0.jpg,0.9355788789216906,0.1398568412969375,0.9355788789216906,A
680,0310_c003_00015920_0.jpg,0.945591714259039,0.1942744114489382,0.945591714259039,A
681,0310_c004_00015930_0.jpg,0.9938725490196078,0.053466196072557697,0.9938725490196078,A
682,0310_c005_00016855_1.jpg,1.0,0.3428446436341623,1.0,A
683,0310_c006_00015025_0.jpg,0.9433171751262144,0.09321362645174779,0.9433171751262144,A
684,0310_c007_00017020_0.jpg,0.6545640025609325,0.12081386997278773,0.6545640025609325,A
685,0310_c008_00016235_0.jpg,0.9705076533888404,0.1597000967218294,0.9705076533888404,A
686,0310_c009_00016120_0.jpg,0.6140816839145077,0.10747861812537356,0.6140816839145077,A
687,0310_c010_00015150_0.jpg,0.9376663347206018,0.18622433665672208,0.9376663347206018,A
688,0310_c011_00014960_0.jpg,0.9290451616311194,0.0880832235495132,0.9290451616311194,A
689,0315_c001_00033425_0.jpg,0.7151825155088263,0.7303983941510727,0.7303983941510727,B
690,0315_c002_00027290_0.jpg,0.5778381070640087,0.7874337730679066,0.7874337730679066,B
691,0315_c003_00000615_0.jpg,0.7525998110080353,0.7391739156424338,0.7525998110080353,A
692,0315_c004_00000570_0.jpg,0.5503669147418148,0.8404944762274525,0.8404944762274525,B
693,0315_c006_00000110_0.jpg,0.5921286914928886,0.7825544326931453,0.7825544326931453,B
694,0315_c008_00000840_0.jpg,0.6218498819452355,0.7894248503723457,0.7894248503723457,B
695,0315_c009_00000755_0.jpg,0.5068741149696413,0.8299878921383739,0.8299878921383739,B
696,0315_c010_00000200_0.jpg,0.7639268066981683,0.7440181165238274,0.7639268066981683,A
697,0315_c011_00000055_0.jpg,0.6926366211182745,0.6946283647381385,0.6946283647381385,B
698,0315_c012_00034005_0.jpg,0.7030272863858946,0.7811672919042387,0.7811672919042387,B
699,0315_c013_00033890_0.jpg,0.67031317455698,0.784930992292193,0.784930992292193,B
700,0315_c014_00035440_0.jpg,0.7042429322963422,0.78216607279234,0.78216607279234,B
701,0315_c015_00035180_0.jpg,0.5793110456458286,0.7171279011493478,0.7171279011493478,B
702,0315_c016_00035975_0.jpg,0.7517353293366804,0.7988151675607289,0.7988151675607289,B
703,0315_c017_00034470_0.jpg,0.7091003239088942,0.7894191174057592,0.7894191174057592,B
704,0315_c019_00034675_0.jpg,0.5861070161550582,0.7830135681814836,0.7830135681814836,B
705,0318_c001_00026120_0.jpg,0.7033886792690447,0.7916064969461121,0.7916064969461121,B
706,0318_c002_00004375_0.jpg,0.7758776578025857,0.829831510249437,0.829831510249437,B
707,0318_c003_00006125_0.jpg,0.6586291829364395,0.8398148483855816,0.8398148483855816,B
708,0318_c004_00006030_0.jpg,0.7042311385355772,0.6497342543501081,0.7042311385355772,A
709,0318_c005_00006845_1.jpg,0.6378407816363902,0.8321398172093525,0.8321398172093525,B
710,0318_c006_00005475_0.jpg,0.572839179359227,0.7836050699544067,0.7836050699544067,B
711,0318_c007_00006930_0.jpg,0.4108982525172195,0.7882783882839477,0.7882783882839477,B
712,0318_c008_00006275_0.jpg,0.6648557402350185,0.8161475783355735,0.8161475783355735,B
713,0318_c009_00006170_0.jpg,0.6739305486831151,0.8007896658462919,0.8007896658462919,B
714,0318_c010_00005575_0.jpg,0.796653932544081,0.8202510825818302,0.8202510825818302,B
715,0318_c011_00005410_0.jpg,0.6838768422082397,0.8044008898566316,0.8044008898566316,B
716,0318_c012_00024150_0.jpg,0.7222429402547277,0.754182033483584,0.754182033483584,B
717,0318_c013_00024200_0.jpg,0.7191087713893323,0.8143732446857885,0.8143732446857885,B
718,0318_c014_00022440_0.jpg,0.7024939550319304,0.8116868212253142,0.8116868212253142,B
719,0318_c015_00022445_0.jpg,0.8301676253003989,0.6748697172230569,0.8301676253003989,A
720,0318_c016_00022080_0.jpg,0.5767636951553528,0.826432482560896,0.826432482560896,B
721,0318_c017_00023530_0.jpg,0.8067692439843962,0.6352517458947828,0.8067692439843962,A
722,0318_c019_00023250_0.jpg,0.7450038866675474,0.8240211029591018,0.8240211029591018,B
723,0319_c003_00086405_0.jpg,0.9724420445779612,0.15564321619920216,0.9724420445779612,A
724,0319_c004_00086405_0.jpg,0.9913689976187782,0.03738483620161604,0.9913689976187782,A
725,0319_c005_00087165_0.jpg,0.9979541734860884,0.22971138615783337,0.9979541734860884,A
726,0319_c006_00085680_0.jpg,0.9855109690923604,0.21687452697279172,0.9855109690923604,A
727,0319_c007_00087255_0.jpg,0.4061916675084478,0.03087060296836747,0.4061916675084478,A
728,0319_c008_00086590_0.jpg,0.985304980703274,0.20354097505326874,0.985304980703274,A
729,0319_c009_00086575_0.jpg,0.9991315675206253,0.059202431376784596,0.9991315675206253,A
730,0319_c010_00085845_0.jpg,0.9672964304111925,0.10405355347478394,0.9672964304111925,A
731,0319_c011_00085680_0.jpg,0.9838084359234286,0.18831183198770854,0.9838084359234286,A
732,0322_c001_00040365_0.jpg,0.9994462901439645,0.039942364545414874,0.9994462901439645,A
733,0322_c002_00040895_0.jpg,0.9728144783049443,0.14239167671339537,0.9728144783049443,A
734,0322_c012_00039060_0.jpg,0.9550524626203027,0.29636965066913085,0.9550524626203027,A
735,0322_c013_00039145_0.jpg,1.0,0.30241504718556433,1.0,A
736,0322_c014_00037750_0.jpg,1.0,0.20287450237680493,1.0,A
737,0322_c016_00037515_1.jpg,1.0,0.2428671012082279,1.0,A
738,0322_c017_00038520_0.jpg,0.9989177489177489,0.45889968237890794,0.9989177489177489,A
739,0322_c019_00038315_0.jpg,1.0,0.38313169483371745,1.0,A
740,0326_c002_00085185_0.jpg,0.995425865936702,0.30767228537125724,0.995425865936702,A
741,0326_c003_00087040_0.jpg,1.0,0.194301693594486,1.0,A
742,0326_c004_00087065_0.jpg,0.9572590632345788,0.03418439580252993,0.9572590632345788,A
743,0326_c006_00086175_0.jpg,0.9735177661891247,0.22600388515140646,0.9735177661891247,A
744,0326_c009_00089965_0.jpg,1.0,0.07039984638187528,1.0,A
745,0326_c010_00086345_0.jpg,0.97521582481231,0.19833444373369571,0.97521582481231,A
746,0326_c011_00086195_0.jpg,0.9740823551683478,0.08210252085526222,0.9740823551683478,A
747,0327_c014_00043365_0.jpg,1.0,0.0016203499303024088,1.0,A
748,0327_c016_00044175_0.jpg,0.3163003663003663,0.002686768637607883,0.3163003663003663,A
749,0332_c001_00012620_0.jpg,1.0,0.022761548195894855,1.0,A
750,0332_c012_00013090_0.jpg,1.0,0.31790842701838284,1.0,A
751,0332_c013_00013010_0.jpg,1.0,0.3968606879543818,1.0,A
752,0332_c014_00014950_0.jpg,1.0,0.29834852159105113,1.0,A
753,0332_c015_00014810_0.jpg,1.0,0.2767299080802497,1.0,A
754,0332_c016_00015860_0.jpg,1.0,0.21754208033522696,1.0,A
755,0332_c017_00013675_0.jpg,1.0,0.39893144666815333,1.0,A
756,0332_c019_00013905_0.jpg,1.0,0.178289167176909,1.0,A
757,0337_c001_00073720_1.jpg,0.9483589881755787,0.43537295073868065,0.9483589881755787,A
758,0337_c002_00072490_0.jpg,0.9707289202963817,0.3947147973341925,0.9707289202963817,A
759,0337_c003_00071400_0.jpg,0.9810265037858392,0.3374248414804609,0.9810265037858392,A
760,0337_c004_00071290_0.jpg,0.8691668001339161,0.42465256170666477,0.8691668001339161,A
761,0337_c005_00035060_0.jpg,0.8186161606196253,0.2053743518428224,0.8186161606196253,A
762,0337_c006_00071825_0.jpg,0.8911224150511252,0.4358757322378063,0.8911224150511252,A
763,0337_c007_00035120_0.jpg,0.323552504255055,0.37228681786031875,0.37228681786031875,B
764,0337_c008_00034140_0.jpg,0.9487912746949275,0.22359953392053175,0.9487912746949275,A
765,0337_c009_00034215_0.jpg,0.8586947984143241,0.13388458997774513,0.8586947984143241,A
766,0337_c010_00071815_0.jpg,0.9264321772345557,0.3624600958706094,0.9264321772345557,A
767,0337_c011_00071825_0.jpg,0.9485651135595609,0.4417298925890331,0.9485651135595609,A
768,0337_c012_00074185_1.jpg,0.8420365265387822,0.40559199472158725,0.8420365265387822,A
769,0337_c013_00074085_0.jpg,0.8896209086854643,0.3157380746365884,0.8896209086854643,A
770,0337_c014_00075810_0.jpg,0.8816611355918652,0.44650484328477447,0.8816611355918652,A
771,0337_c015_00075650_0.jpg,0.7723542632643329,0.4319242614649796,0.7723542632643329,A
772,0337_c016_00076820_0.jpg,0.907108594566911,0.35656669936726754,0.907108594566911,A
773,0337_c017_00074835_0.jpg,0.924562938857301,0.27497823654856884,0.924562938857301,A
774,0337_c019_00075050_1.jpg,0.9081713543838488,0.25510795970893435,0.9081713543838488,A
775,0344_c001_00034120_0.jpg,0.04195492729061748,0.009490310272162138,0.04195492729061748,A
776,0344_c012_00034575_0.jpg,0.9656931628185984,0.2998765444483545,0.9656931628185984,A
777,0344_c013_00034465_0.jpg,0.9783406844727599,0.30458428992091263,0.9783406844727599,A
778,0344_c014_00036000_0.jpg,0.9403191008483397,0.11936057472316877,0.9403191008483397,A
779,0344_c015_00035855_0.jpg,0.9620162601626014,0.10173347091264648,0.9620162601626014,A
780,0344_c016_00037135_0.jpg,0.9691031109745816,0.17675293822295846,0.9691031109745816,A
781,0344_c017_00035175_1.jpg,0.9411178489361117,0.3288740021600427,0.9411178489361117,A
782,0344_c019_00035400_0.jpg,0.9793067175935027,0.412630033642447,0.9793067175935027,A
783,0357_c014_00069330_0.jpg,1.0,0.007745607402418032,1.0,A
784,0357_c015_00069380_0.jpg,0.339456976310679,0.011147991349536595,0.339456976310679,A
785,0361_c001_00035850_0.jpg,0.7484370617552958,0.7816407952216045,0.7816407952216045,B
786,0361_c002_00074570_1.jpg,0.819458784160967,0.48968809951446324,0.819458784160967,A
787,0361_c003_00072950_0.jpg,0.9047203393530681,0.56869509040845,0.9047203393530681,A
788,0361_c004_00072820_0.jpg,0.7101864781492833,0.794154754443957,0.794154754443957,B
789,0361_c006_00073545_0.jpg,0.6798139667885356,0.8413222446334695,0.8413222446334695,B
790,0361_c008_00072665_0.jpg,0.8918823678494854,0.3639569193588008,0.8918823678494854,A
791,0361_c009_00072765_0.jpg,0.8639427500597083,0.5658406282306273,0.8639427500597083,A
792,0361_c010_00073525_0.jpg,0.9303132495277705,0.6050803781163322,0.9303132495277705,A
793,0361_c011_00073555_0.jpg,0.539704707645328,0.8699396169053714,0.8699396169053714,B
794,0361_c013_00036340_0.jpg,0.5826418044866408,0.8538108303383811,0.8538108303383811,B
795,0361_c014_00038035_0.jpg,0.48625480768964147,0.8175555293098351,0.8175555293098351,B
796,0361_c015_00037850_0.jpg,0.7392850118671005,0.8969765545494113,0.8969765545494113,B
797,0361_c016_00038750_0.jpg,0.8519470960469823,0.5879341523867202,0.8519470960469823,A
798,0361_c017_00036915_0.jpg,0.6368396090595787,0.8020502091417081,0.8020502091417081,B
799,0361_c019_00037125_0.jpg,0.7014776845982246,0.8913330435633394,0.8913330435633394,B
800,0365_c001_00026500_0.jpg,0.7739165370616098,0.350575387195524,0.7739165370616098,A
801,0365_c002_00025690_0.jpg,0.8583634360441184,0.5827489943189746,0.8583634360441184,A
802,0365_c003_00034590_0.jpg,0.8420699574104443,0.47067862659643245,0.8420699574104443,A
803,0365_c004_00034510_0.jpg,0.8283016898990645,0.18602379952567483,0.8283016898990645,A
804,0365_c006_00033770_0.jpg,0.8833876443582165,0.3319623681859556,0.8833876443582165,A
805,0365_c008_00086170_0.jpg,0.6932075790300062,0.338872774032409,0.6932075790300062,A
806,0365_c009_00086255_0.jpg,0.9055546140553081,0.598021934542571,0.9055546140553081,A
807,0365_c010_00033870_0.jpg,0.83535520161582,0.4906245093440545,0.83535520161582,A
808,0365_c011_00033705_0.jpg,0.9042009967168667,0.510814226298318,0.9042009967168667,A
809,0365_c012_00028980_0.jpg,0.8345647872652581,0.5298435049255504,0.8345647872652581,A
810,0365_c013_00030300_0.jpg,0.8203372496891819,0.3983165543447956,0.8203372496891819,A
811,0368_c001_00062060_0.jpg,0.9904994632352115,0.2538739019712829,0.9904994632352115,A
812,0368_c002_00062710_0.jpg,0.9885531581567455,0.1046857989836282,0.9885531581567455,A
813,0368_c003_00065490_0.jpg,0.988180364043204,0.1883929115794616,0.988180364043204,A
814,0368_c004_00065470_0.jpg,0.9991666666666666,0.27427457510823733,0.9991666666666666,A
815,0368_c005_00066345_1.jpg,0.9923648095481796,0.05518399265456566,0.9923648095481796,A
816,0368_c006_00064855_0.jpg,0.9946413308913308,0.32066752973199586,0.9946413308913308,A
817,0368_c007_00066470_0.jpg,0.995144618302513,0.04312345998238861,0.995144618302513,A
818,0368_c008_00065730_0.jpg,0.9850754514653621,0.07311247902481488,0.9850754514653621,A
819,0368_c009_00065690_0.jpg,0.9994666034455508,0.045704642369557624,0.9994666034455508,A
820,0368_c010_00064960_0.jpg,0.9922857098528309,0.12297949698880278,0.9922857098528309,A
821,0368_c011_00064830_0.jpg,0.9914928307123034,0.39689571575444915,0.9914928307123034,A
822,0368_c012_00060970_0.jpg,0.9939949171995409,0.3068935668274029,0.9939949171995409,A
823,0368_c013_00061040_0.jpg,0.9856464638200901,0.05401492601274635,0.9856464638200901,A
824,0368_c018_00060270_0.jpg,1.0,0.17551858308394955,1.0,A
825,0369_c001_00001110_0.jpg,0.8912237670712184,0.12866321136566414,0.8912237670712184,A
826,0369_c012_00034500_0.jpg,0.6255426364176576,0.714486814275997,0.714486814275997,B
827,0369_c013_00000985_0.jpg,0.6511425543153786,0.7119768220393602,0.7119768220393602,B
828,0369_c014_00035910_0.jpg,0.6610463632648333,0.7129855105359457,0.7129855105359457,B
829,0369_c015_00035755_0.jpg,0.7997204300952371,0.7666785755389185,0.7997204300952371,A
830,0369_c016_00037090_0.jpg,0.6990797183102988,0.7917291348976876,0.7917291348976876,B
831,0369_c017_00000430_0.jpg,0.9019290298271082,0.6104515869072225,0.9019290298271082,A
832,0369_c019_00000190_0.jpg,0.6536349397131722,0.6590407257660411,0.6590407257660411,B
833,0371_c014_00063115_0.jpg,0.7503862521957343,0.5609022992869116,0.7503862521957343,A
834,0371_c015_00063095_0.jpg,0.790304644353416,0.6107771652583581,0.790304644353416,A
835,0371_c016_00062875_0.jpg,0.8469599835653921,0.42628013389149416,0.8469599835653921,A
836,0371_c017_00063965_0.jpg,0.8416700614294533,0.5054416772485542,0.8416700614294533,A
837,0371_c019_00063695_0.jpg,0.8462183478606495,0.4487496203903971,0.8462183478606495,A
838,0373_c003_00075995_0.jpg,0.36676960189675695,0.469482673831977,0.469482673831977,B
839,0373_c004_00075885_0.jpg,0.32137538761394,0.6740250552477387,0.6740250552477387,B
840,0373_c006_00076550_1.jpg,0.25115090846242455,0.2749690679432536,0.2749690679432536,B
841,0373_c010_00076565_0.jpg,0.2693398392208235,0.3539929443611425,0.3539929443611425,B
842,0373_c011_00076565_0.jpg,0.26179568380169527,0.25702929559569737,0.26179568380169527,A
843,0380_c001_00064470_0.jpg,0.9708561819025247,0.19814499480483655,0.9708561819025247,A
844,0380_c002_00062750_0.jpg,0.8842967519791954,0.2477327633493326,0.8842967519791954,A
845,0380_c003_00060890_0.jpg,0.9828454421064834,0.15049991689184233,0.9828454421064834,A
846,0380_c004_00060750_0.jpg,0.9872542830682522,0.30529156553750003,0.9872542830682522,A
847,0380_c006_00061585_1.jpg,0.8297055732952732,0.2671258490573662,0.8297055732952732,A
848,0380_c008_00060635_0.jpg,0.9556831014982801,0.25315422166327833,0.9556831014982801,A
849,0380_c009_00060705_0.jpg,0.9937204536386609,0.16024391662509835,0.9937204536386609,A
850,0380_c010_00061585_0.jpg,0.9429679618077371,0.3860280674767764,0.9429679618077371,A
851,0380_c011_00061570_0.jpg,0.8966375285669194,0.27751170795145363,0.8966375285669194,A
852,0380_c012_00065145_0.jpg,0.9052482562343573,0.3590359750379211,0.9052482562343573,A
853,0380_c013_00064910_0.jpg,0.9970365459898953,0.2746317017564981,0.9970365459898953,A
854,0380_c014_00067690_0.jpg,0.9710940817776937,0.36928021398131766,0.9710940817776937,A
855,0380_c015_00067505_0.jpg,0.7847692691053433,0.19377778572357277,0.7847692691053433,A
856,0380_c016_00068530_0.jpg,0.8926461420419052,0.10214660808505154,0.8926461420419052,A
857,0380_c017_00066340_0.jpg,0.973043503104241,0.34941535549385905,0.973043503104241,A
858,0380_c019_00066610_0.jpg,0.9915688414539456,0.2723020934229491,0.9915688414539456,A
859,0385_c014_00037580_0.jpg,1.0,0.6222673950852127,1.0,A
860,0385_c015_00037575_0.jpg,1.0,0.6172430933945562,1.0,A
861,0385_c016_00048285_0.jpg,1.0,0.3723152687716566,1.0,A
862,0385_c017_00038400_0.jpg,0.9994712491738269,0.35605772806094804,0.9994712491738269,A
863,0385_c019_00038185_0.jpg,0.9895908223249618,0.6171268674423346,0.9895908223249618,A
864,0388_c003_00070995_0.jpg,0.23178476467199752,0.6943693092926178,0.6943693092926178,B
865,0388_c005_00071590_0.jpg,0.7335079439519631,0.8860710093126897,0.8860710093126897,B
866,0388_c007_00071705_0.jpg,0.2085177224153018,0.734835985818442,0.734835985818442,B
867,0388_c008_00071180_0.jpg,0.7796159393125801,0.8993657079598798,0.8993657079598798,B
868,0388_c009_00071140_0.jpg,0.7922952919008837,0.7885724292854488,0.7922952919008837,A
869,0391_c001_00033370_0.jpg,0.5898766249947625,0.30367300745889053,0.5898766249947625,A
870,0391_c002_00030285_0.jpg,0.8935409463478619,0.0666237686372311,0.8935409463478619,A
871,0391_c012_00033975_0.jpg,0.8890991647428088,0.14022698987478815,0.8890991647428088,A
872,0391_c013_00033840_0.jpg,0.8495876068748326,0.2739763555581466,0.8495876068748326,A
873,0391_c014_00035670_0.jpg,0.9085653524097218,0.2567883530860145,0.9085653524097218,A
874,0391_c015_00035500_0.jpg,0.8879850858485369,0.2564353786295528,0.8879850858485369,A
875,0391_c016_00036770_0.jpg,0.558411928184991,0.2724118555106369,0.558411928184991,A
876,0391_c017_00034665_0.jpg,0.8550801836062727,0.12593434977381338,0.8550801836062727,A
877,0392_c001_00003315_0.jpg,0.9002813338549591,0.22238386159388984,0.9002813338549591,A
878,0392_c012_00002900_0.jpg,0.9820133344066508,0.21523721998326623,0.9820133344066508,A
879,0392_c013_00027650_0.jpg,0.7172219376206115,0.2927354251410135,0.7172219376206115,A
880,0392_c014_00000655_1.jpg,0.8428669030322699,0.13907020602621295,0.8428669030322699,A
881,0392_c015_00000840_0.jpg,0.9625386286668811,0.1448368781848941,0.9625386286668811,A
882,0392_c016_00029765_0.jpg,0.7480783439035781,0.2290416891133542,0.7480783439035781,A
883,0392_c017_00002240_0.jpg,0.9060237687966768,0.2392199019412121,0.9060237687966768,A
884,0398_c001_00043260_0.jpg,0.9756011227727655,0.14932968948559713,0.9756011227727655,A
885,0398_c002_00042155_0.jpg,0.9816946810960165,0.07199277003208913,0.9816946810960165,A
886,0398_c012_00043855_0.jpg,0.9811728395061727,0.16552165537842903,0.9811728395061727,A
887,0398_c013_00043740_0.jpg,0.9796296296296296,0.12309084572700399,0.9796296296296296,A
888,0398_c014_00045705_0.jpg,0.9790094173923602,0.16504777143492197,0.9790094173923602,A
889,0398_c015_00045525_0.jpg,0.979524886877828,0.16374206768959954,0.979524886877828,A
890,0398_c016_00046245_0.jpg,0.9851165176308124,0.16114027115223709,0.9851165176308124,A
891,0398_c017_00044615_0.jpg,0.9799409804743247,0.21150658308421383,0.9799409804743247,A
892,0398_c019_00044935_0.jpg,0.9774937655860348,0.1235066538830022,0.9774937655860348,A
893,0402_c001_00017020_0.jpg,0.96501007920205,0.24969507804084076,0.96501007920205,A
894,0402_c002_00016070_0.jpg,0.8627129797916931,0.26337307659984216,0.8627129797916931,A
895,0402_c003_00056010_0.jpg,0.6857021229727095,0.3274378132719781,0.6857021229727095,A
896,0402_c004_00055990_0.jpg,0.96983811047166,0.3465209688938142,0.96983811047166,A
897,0402_c006_00055365_0.jpg,0.9302899904371311,0.34446705719130694,0.9302899904371311,A
898,0402_c010_00055505_0.jpg,0.7163886771094675,0.3194408398274879,0.7163886771094675,A
899,0402_c011_00055360_0.jpg,0.8913878806509926,0.35397300632279305,0.8913878806509926,A
900,0402_c012_00017695_0.jpg,0.9859375975796413,0.3029162405681591,0.9859375975796413,A
901,0402_c013_00017525_0.jpg,0.8996649131804699,0.2585019159708195,0.8996649131804699,A
902,0402_c014_00048185_0.jpg,0.9910973447523348,0.27000438728990606,0.9910973447523348,A
903,0402_c015_00019425_0.jpg,0.8521977266961922,0.30245050050689976,0.8521977266961922,A
904,0402_c016_00019805_0.jpg,0.8588110869602307,0.2491098294020248,0.8588110869602307,A
905,0402_c017_00018490_0.jpg,0.9271387742547913,0.38062802252404127,0.9271387742547913,A
906,0402_c019_00018820_0.jpg,0.9578303016562254,0.28849968353217875,0.9578303016562254,A
907,0404_c001_00017345_0.jpg,0.7183544112595893,0.333300667253709,0.7183544112595893,A
908,0404_c012_00015775_0.jpg,0.7136032479553478,0.36046537626435265,0.7136032479553478,A
909,0404_c013_00015910_0.jpg,0.5491657387774613,0.48244290306808907,0.5491657387774613,A
910,0404_c014_00013675_0.jpg,0.6444151203508357,0.340605542499418,0.6444151203508357,A
911,0404_c015_00043655_0.jpg,0.2527398735675862,0.4186460017231113,0.4186460017231113,B
912,0404_c016_00013245_0.jpg,0.7439542923899638,0.4463383258143117,0.7439542923899638,A
913,0404_c017_00015180_0.jpg,0.6907498491483286,0.36024648020669414,0.6907498491483286,A
914,0404_c019_00014900_0.jpg,0.5398966779422841,0.47346774214134935,0.5398966779422841,A
915,0405_c001_00007305_0.jpg,0.723017079371708,0.41157621165601366,0.723017079371708,A
916,0405_c002_00006795_0.jpg,0.8274882575150138,0.28332471391120706,0.8274882575150138,A
917,0405_c003_00046195_0.jpg,0.7296519838840357,0.5135759407255825,0.7296519838840357,A
918,0405_c004_00046160_0.jpg,0.8116937359893166,0.28187690504401514,0.8116937359893166,A
919,0405_c006_00045615_0.jpg,0.7948361341047034,0.4508982196341965,0.7948361341047034,A
920,0405_c010_00045750_1.jpg,0.7745640540212382,0.4587603765431398,0.7745640540212382,A
921,0405_c011_00045595_0.jpg,0.7973035333735734,0.4560307954201326,0.7973035333735734,A
922,0405_c012_00007995_0.jpg,0.8454330348287487,0.36986984376860255,0.8454330348287487,A
923,0405_c013_00007850_0.jpg,0.8246335992030609,0.38336281683536355,0.8246335992030609,A
924,0405_c014_00009965_0.jpg,0.7655300796638124,0.39781852890409547,0.7655300796638124,A
925,0405_c015_00009840_0.jpg,0.8082669473676082,0.4073982238387254,0.8082669473676082,A
926,0405_c016_00010335_0.jpg,0.782720221813492,0.3887255919627674,0.782720221813492,A
927,0405_c017_00008860_0.jpg,0.8053243780682607,0.3405099827887484,0.8053243780682607,A
