idx_in_subset,AP,query_basename,query_path
865,0.733508,0388_c005_00071590_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0388_c005_00071590_0.jpg
866,0.208518,0388_c007_00071705_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0388_c007_00071705_0.jpg
867,0.779616,0388_c008_00071180_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0388_c008_00071180_0.jpg
868,0.792295,0388_c009_00071140_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0388_c009_00071140_0.jpg
869,0.589877,0391_c001_00033370_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0391_c001_00033370_0.jpg
875,0.558412,0391_c016_00036770_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0391_c016_00036770_0.jpg
879,0.717222,0392_c013_00027650_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0392_c013_00027650_0.jpg
882,0.748078,0392_c016_00029765_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0392_c016_00029765_0.jpg
895,0.685702,0402_c003_00056010_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0402_c003_00056010_0.jpg
898,0.716389,0402_c010_00055505_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0402_c010_00055505_0.jpg
907,0.718354,0404_c001_00017345_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0404_c001_00017345_0.jpg
908,0.713603,0404_c012_00015775_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0404_c012_00015775_0.jpg
909,0.549166,0404_c013_00015910_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0404_c013_00015910_0.jpg
910,0.644415,0404_c014_00013675_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0404_c014_00013675_0.jpg
911,0.25274,0404_c015_00043655_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0404_c015_00043655_0.jpg
912,0.743954,0404_c016_00013245_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0404_c016_00013245_0.jpg
913,0.69075,0404_c017_00015180_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0404_c017_00015180_0.jpg
914,0.539897,0404_c019_00014900_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0404_c019_00014900_0.jpg
915,0.723017,0405_c001_00007305_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0405_c001_00007305_0.jpg
917,0.729652,0405_c003_00046195_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0405_c003_00046195_0.jpg
919,0.794836,0405_c006_00045615_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0405_c006_00045615_0.jpg
920,0.774564,0405_c010_00045750_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0405_c010_00045750_1.jpg
921,0.797304,0405_c011_00045595_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0405_c011_00045595_0.jpg
924,0.76553,0405_c014_00009965_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0405_c014_00009965_0.jpg
926,0.78272,0405_c016_00010335_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0405_c016_00010335_0.jpg
928,0.79911,0405_c019_00064340_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0405_c019_00064340_0.jpg
933,0.794855,0416_c015_00022250_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0416_c015_00022250_0.jpg
938,0.486036,0417_c004_00088660_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0417_c004_00088660_0.jpg
940,0.320476,0418_c012_00006110_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0418_c012_00006110_0.jpg
941,0.336807,0418_c013_00006005_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0418_c013_00006005_0.jpg
993,0.541596,0467_c003_00057085_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0467_c003_00057085_0.jpg
994,0.536388,0467_c005_00057805_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0467_c005_00057805_0.jpg
995,0.222516,0467_c007_00057885_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0467_c007_00057885_0.jpg
996,0.567369,0467_c008_00057345_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0467_c008_00057345_0.jpg
997,0.591304,0467_c009_00057295_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0467_c009_00057295_0.jpg
998,0.606401,0467_c014_00014430_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0467_c014_00014430_0.jpg
999,0.550971,0467_c015_00014570_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0467_c015_00014570_0.jpg
1000,0.748834,0467_c016_00011505_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0467_c016_00011505_0.jpg
1001,0.558544,0467_c017_00015665_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0467_c017_00015665_0.jpg
1002,0.645848,0467_c019_00015285_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0467_c019_00015285_0.jpg
1003,0.187052,0473_c001_00005555_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c001_00005555_0.jpg
1004,0.505084,0473_c003_00030835_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c003_00030835_1.jpg
1005,0.480904,0473_c004_00030820_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c004_00030820_0.jpg
1006,0.413604,0473_c006_00030395_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c006_00030395_0.jpg
1007,0.624269,0473_c008_00031000_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c008_00031000_0.jpg
1008,0.534178,0473_c009_00030970_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c009_00030970_0.jpg
1009,0.651959,0473_c010_00030540_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c010_00030540_0.jpg
1010,0.421554,0473_c011_00030345_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c011_00030345_0.jpg
1011,0.704502,0473_c012_00005170_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c012_00005170_0.jpg
1013,0.729859,0473_c017_00004770_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c017_00004770_0.jpg
1014,0.270656,0473_c019_00004560_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0473_c019_00004560_0.jpg
1029,0.314745,0477_c005_00060760_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0477_c005_00060760_1.jpg
1031,0.13479,0477_c007_00060835_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0477_c007_00060835_0.jpg
1032,0.473354,0477_c008_00060365_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0477_c008_00060365_0.jpg
1036,0.70835,0477_c012_00019305_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0477_c012_00019305_0.jpg
1042,0.675936,0480_c001_00022180_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0480_c001_00022180_0.jpg
1043,0.560115,0480_c012_00020345_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0480_c012_00020345_0.jpg
1044,0.61239,0480_c013_00020385_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0480_c013_00020385_0.jpg
1045,0.799586,0480_c014_00018625_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0480_c014_00018625_0.jpg
1046,0.636907,0480_c015_00018640_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0480_c015_00018640_0.jpg
1047,0.519138,0480_c016_00018315_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0480_c016_00018315_0.jpg
1048,0.614057,0480_c017_00019710_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0480_c017_00019710_0.jpg
1049,0.564529,0480_c019_00019365_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0480_c019_00019365_0.jpg
1050,0.607738,0482_c001_00045870_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c001_00045870_0.jpg
1051,0.691107,0482_c002_00049855_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c002_00049855_0.jpg
1052,0.745879,0482_c003_00053940_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c003_00053940_1.jpg
1053,0.638962,0482_c004_00053910_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c004_00053910_0.jpg
1054,0.79142,0482_c005_00054705_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c005_00054705_0.jpg
1055,0.510619,0482_c006_00052845_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c006_00052845_0.jpg
1056,0.785824,0482_c007_00054845_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c007_00054845_0.jpg
1057,0.707237,0482_c008_00054190_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c008_00054190_0.jpg
1058,0.793862,0482_c009_00054140_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c009_00054140_0.jpg
1059,0.727281,0482_c010_00053005_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c010_00053005_0.jpg
1060,0.49007,0482_c011_00052840_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0482_c011_00052840_0.jpg
1061,0.688739,0485_c003_00050580_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0485_c003_00050580_1.jpg
1062,0.168316,0485_c004_00050570_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0485_c004_00050570_0.jpg
1063,0.656836,0485_c005_00051180_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0485_c005_00051180_1.jpg
1064,0.60338,0485_c008_00050780_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0485_c008_00050780_0.jpg
1065,0.482407,0485_c009_00050760_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0485_c009_00050760_0.jpg
1071,0.780078,0486_c006_00038990_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0486_c006_00038990_0.jpg
1072,0.694048,0486_c007_00040755_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0486_c007_00040755_0.jpg
1073,0.612658,0486_c008_00040095_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0486_c008_00040095_0.jpg
1082,0.684212,0489_c004_00084680_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0489_c004_00084680_0.jpg
1084,0.766305,0489_c006_00076970_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0489_c006_00076970_0.jpg
1089,0.753063,0489_c011_00076975_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0489_c011_00076975_0.jpg
1104,0.547059,0510_c002_00031940_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0510_c002_00031940_1.jpg
1105,0.377489,0510_c003_00030245_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0510_c003_00030245_0.jpg
1106,0.369182,0510_c004_00030145_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0510_c004_00030145_0.jpg
1107,0.522837,0510_c006_00031090_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0510_c006_00031090_1.jpg
1108,0.700668,0510_c008_00029985_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0510_c008_00029985_0.jpg
1109,0.594151,0510_c009_00030045_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0510_c009_00030045_0.jpg
1110,0.498068,0510_c010_00030855_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0510_c010_00030855_1.jpg
1111,0.499889,0510_c011_00031060_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0510_c011_00031060_0.jpg
1129,0.664012,0541_c001_00055075_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0541_c001_00055075_0.jpg
1130,0.575779,0541_c002_00053275_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0541_c002_00053275_0.jpg
1131,0.709492,0541_c003_00051305_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0541_c003_00051305_0.jpg
1132,0.629129,0541_c004_00051185_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0541_c004_00051185_0.jpg
1133,0.606363,0541_c006_00051895_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0541_c006_00051895_0.jpg
1134,0.706059,0541_c008_00051050_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0541_c008_00051050_0.jpg
1135,0.692403,0541_c009_00051135_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0541_c009_00051135_0.jpg
1136,0.680918,0541_c010_00051880_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0541_c010_00051880_0.jpg
1137,0.616984,0541_c011_00051890_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0541_c011_00051890_0.jpg
1138,0.75328,0541_c013_00055810_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0541_c013_00055810_0.jpg
1162,0.473092,0546_c007_00021155_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0546_c007_00021155_0.jpg
1179,0.704011,0554_c009_00020995_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0554_c009_00020995_0.jpg
1200,0.631694,0570_c009_00069665_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0570_c009_00069665_0.jpg
1203,0.74167,0576_c013_00063005_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0576_c013_00063005_0.jpg
1209,0.798019,0581_c003_00087825_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0581_c003_00087825_0.jpg
1210,0.272224,0581_c004_00087760_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0581_c004_00087760_0.jpg
1211,0.640925,0581_c008_00087505_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0581_c008_00087505_0.jpg
1212,0.781071,0581_c009_00087610_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0581_c009_00087610_0.jpg
1213,0.785279,0582_c001_00026170_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c001_00026170_0.jpg
1215,0.590779,0582_c003_00030300_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c003_00030300_0.jpg
1217,0.659086,0582_c006_00028835_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c006_00028835_0.jpg
1218,0.761144,0582_c010_00028915_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c010_00028915_0.jpg
1219,0.644101,0582_c011_00028785_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c011_00028785_0.jpg
1220,0.796238,0582_c012_00024790_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c012_00024790_0.jpg
1221,0.795449,0582_c013_00024830_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c013_00024830_0.jpg
1222,0.766101,0582_c014_00023560_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c014_00023560_0.jpg
1223,0.754284,0582_c015_00023550_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c015_00023550_0.jpg
1224,0.755933,0582_c016_00023330_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c016_00023330_0.jpg
1226,0.790681,0582_c019_00023995_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0582_c019_00023995_0.jpg
1229,0.747147,0584_c013_00060505_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0584_c013_00060505_0.jpg
1231,0.725657,0584_c015_00061925_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0584_c015_00061925_0.jpg
1232,0.778056,0584_c016_00062400_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0584_c016_00062400_0.jpg
1234,0.711043,0584_c019_00061385_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0584_c019_00061385_0.jpg
1239,0.791128,0585_c006_00007720_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0585_c006_00007720_0.jpg
1244,0.751486,0585_c012_00004420_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0585_c012_00004420_0.jpg
1251,0.637948,0586_c001_00048525_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0586_c001_00048525_1.jpg
1252,0.590262,0586_c002_00069790_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0586_c002_00069790_0.jpg
1253,0.680823,0586_c012_00066775_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0586_c012_00066775_0.jpg
1254,0.241371,0586_c013_00066485_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0586_c013_00066485_0.jpg
1255,0.56293,0588_c001_00060430_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0588_c001_00060430_0.jpg
1256,0.5147,0588_c012_00061010_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0588_c012_00061010_0.jpg
1257,0.465577,0588_c013_00060870_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0588_c013_00060870_0.jpg
1258,0.567711,0588_c014_00062350_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0588_c014_00062350_0.jpg
1259,0.585745,0588_c015_00062195_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0588_c015_00062195_0.jpg
1261,0.615257,0588_c017_00061485_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0588_c017_00061485_0.jpg
1262,0.563781,0588_c019_00061640_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0588_c019_00061640_0.jpg
1263,0.504923,0590_c001_00046520_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0590_c001_00046520_0.jpg
1264,0.461287,0590_c012_00046980_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0590_c012_00046980_0.jpg
1265,0.675243,0590_c013_00046865_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0590_c013_00046865_0.jpg
1266,0.459072,0590_c014_00048785_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0590_c014_00048785_0.jpg
1267,0.745398,0590_c015_00048575_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0590_c015_00048575_0.jpg
1268,0.558258,0590_c016_00049195_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0590_c016_00049195_0.jpg
1269,0.44087,0590_c017_00047680_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0590_c017_00047680_1.jpg
1270,0.488773,0590_c019_00047955_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0590_c019_00047955_0.jpg
1273,0.616008,0593_c016_00042450_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0593_c016_00042450_0.jpg
1276,0.332376,0597_c003_00003195_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0597_c003_00003195_0.jpg
1277,0.54836,0597_c004_00003305_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0597_c004_00003305_0.jpg
1279,0.720348,0597_c007_00066300_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0597_c007_00066300_0.jpg
1280,0.443786,0597_c008_00065515_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0597_c008_00065515_0.jpg
1281,0.669799,0597_c009_00065420_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0597_c009_00065420_0.jpg
1283,0.696502,0598_c002_00045760_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0598_c002_00045760_0.jpg
1293,0.714528,0598_c014_00067845_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0598_c014_00067845_0.jpg
1294,0.770277,0598_c015_00067680_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0598_c015_00067680_0.jpg
1298,0.411708,0602_c001_00024040_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c001_00024040_0.jpg
1299,0.696539,0602_c002_00024415_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c002_00024415_0.jpg
1300,0.715468,0602_c003_00027235_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c003_00027235_1.jpg
1301,0.486842,0602_c004_00027200_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c004_00027200_1.jpg
1302,0.747256,0602_c005_00028175_2.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c005_00028175_2.jpg
1303,0.454749,0602_c006_00026435_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c006_00026435_0.jpg
1304,0.402939,0602_c007_00028295_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c007_00028295_0.jpg
1305,0.699745,0602_c008_00027550_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c008_00027550_0.jpg
1306,0.74323,0602_c009_00027445_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c009_00027445_0.jpg
1307,0.688078,0602_c010_00026535_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c010_00026535_0.jpg
1308,0.518716,0602_c011_00026385_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c011_00026385_0.jpg
1309,0.619012,0602_c012_00023580_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c012_00023580_0.jpg
1310,0.766421,0602_c013_00023625_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c013_00023625_0.jpg
1311,0.732544,0602_c014_00033010_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c014_00033010_0.jpg
1313,0.740827,0602_c016_00021875_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c016_00021875_0.jpg
1315,0.781884,0602_c019_00022775_1.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0602_c019_00022775_1.jpg
1317,0.706858,0606_c015_00087330_0.jpg,/content/drive/MyDrive/vehicle_reid_itsc2023-main/dataset/VeRi/image_query/0606_c015_00087330_0.jpg
